"#","Listing ID","St","MLS Area","Address","# Beds","# Full Baths","# Half Baths","# Garage Spaces","Levels","Year Built","Acres","SqFt","List Price","LP$/SqFt","Close$/SqFt","Close Price","Close Date","DOM","CDOM"
"1","8492869","C","LH","121 Lantana Bud","3","3","0","2.0","1","2022","2.42900","2,228","$645,000","$289.50","$280.52","$625,000","02/01/2024","484","484"
"1","4539097","C","LH","260 Charli Cir","4","3","0","2.0","1","2023","0.17900","2,450","$626,491","$255.71","$255.71","$626,491","12/14/2023","0","0"
"1","9956330","C","LH","432 Berean Ln","4","3","0","3.0","1","2024","0.23420","2,663","$649,900","$244.05","$237.33","$632,000","04/08/2024","170","170"
"1","5846004","C","LH","301 Canyoncrest Way","5","4","0","2.0","2","2024","0.14900","3,741","$635,335","$169.83","$169.69","$634,795","01/24/2024","0","0"
"1","6968548","C","LH","413 Berean Ln","4","3","0","3.0","1","2024","0.19830","2,420","$636,900","$263.18","$262.83","$636,058","01/25/2024","0","82"
"1","2763812","C","LH","204 Olinda Way","5","4","0","2.0","2","2024","0.20200","3,679","$644,925","$175.30","$172.96","$636,318","01/29/2024","142","142"
"1","7602349","C","LH","425 Berean Ln","4","3","0","3.0","1","2024","0.17800","2,420","$636,900","$263.18","$263.14","$636,797","01/22/2024","0","0"
"1","3197666","C","LH","628 Echo Pass","4","3","0","3.0","2","2023","0.15500","2,965","$640,812","$216.13","$216.13","$640,812","03/26/2024","0","0"
"1","2329822","C","LH","500 Bell Chime Cv","5","4","0","2.0","2","2024","0.18100","3,799","$641,417","$168.84","$168.84","$641,417","02/27/2024","1","1"
"1","5181582","C","LH","420 Berean Ln","5","4","1","3.0","2","2023","0.17450","3,048","$674,900","$221.42","$211.35","$644,182","03/18/2024","175","175"
"1","3144472","C","LH","405 Olinda Way","4","3","1","3.0","2","2023","0.18590","2,980","$645,173","$216.50","$217.34","$647,673","03/21/2024","181","181"
"1","3016414","C","LH","125 Callie Way","4","3","0","3.0","1","2019","0.22350","2,703","$650,000","$240.47","$240.47","$650,000","03/25/2024","8","8"
"1","5657845","C","LH","204 Chestnut Colt","4","3","1","3.0","1.5","2007","1.63920","2,838","$665,000","$234.32","$230.80","$655,000","03/27/2024","89","175"
"1","3657218","C","LH","316 Canyoncrest Way","5","3","0","2.0","2","2024","0.21130","3,679","$661,955","$179.93","$179.93","$661,955","02/27/2024","1","1"
"1","2626724","C","LH","516 Brisa Ct","4","3","1","3.0","2","2023","0.16510","2,797","$699,900","$250.23","$236.78","$662,260","11/07/2023","71","71"
"1","8275447","C","LH","416 Berean Ln","4","3","1","3.0","2","2023","0.19950","2,942","$679,900","$231.10","$225.30","$662,835","01/30/2024","82","82"
"1","8674398","C","LH","231 PALATINO Bnd","5","4","0","3.0","2","2023","0.16000","3,539","$675,000","$190.73","$187.91","$665,000","12/22/2023","78","78"
"1","7204774","C","LH","404 Berean Ln","5","4","0","2.0","2","2023","0.19830","3,008","$669,900","$222.71","$222.61","$669,600","03/25/2024","229","229"
"1","4297039","C","LH","228 Christine Ln","3","2","0","2.0","1","2014","1.66200","2,328","$680,000","$292.10","$289.95","$675,000","02/28/2024","25","25"
"1","5039723","C","LH","117 Monrovia Way","4","3","0","2.0","2","2024","0.24210","2,561","$676,900","$264.31","$267.99","$686,327","03/04/2024","0","0"
"1","8069920","C","LH","157 Hamilton Br","4","3","1","3.0","1.5","2023","1.90700","2,739","$698,500","$255.02","$255.02","$698,500","03/18/2024","151","151"
"1","5712641","C","LH","317 Bronco Blvd","4","3","1","2.0","2","2007","0.98520","3,636","$699,000","$192.24","$192.24","$699,000","02/26/2024","12","11"
"1","8097993","C","LH","3894 County Road 284","4","2","0","2.0","1","2015","2.01000","2,278","$725,000","$318.26","$307.29","$700,000","03/11/2024","104","97"
"1","9173199","C","LH","220 Palatino Bnd","4","3","1","2.0","2","2022","0.19590","3,262","$784,566","$240.52","$214.59","$700,000","11/06/2023","204","204"
"1","1177925","C","LH","112 Hamilton Br","4","3","0","3.0","1","2023","1.01000","3,665","$775,000","$211.46","$191.00","$700,000","10/31/2023","395","395"
"1","5864452","C","LH","161 Peacevine Ln","4","3","1","2.0","2","2022","0.21910","3,417","$808,657","$236.66","$206.32","$705,000","11/06/2023","259","259"
"1","8257978","C","LH","424 Palatino Bnd","4","3","1","3.0","2","2023","0.19010","3,448","$714,970","$207.36","$205.79","$709,568","02/22/2024","295","295"
"1","6806412","C","LH","245 Palatino Bnd","4","3","1","3.0","2","2022","0.20270","3,448","$742,638","$215.38","$206.79","$713,000","02/12/2024","321","321"
"1","2158052","C","LH","300 Daniel Crossing Ln","4","3","1","3.0","2","2023","0.26950","3,417","$747,749","$218.83","$209.25","$715,000","01/08/2024","108","108"
"1","4774782","C","LH","237 Palatino Bnd","4","3","1","2.0","2","2022","0.20370","3,499","$719,574","$205.65","$204.34","$715,000","02/20/2024","365","365"
"1","3089396","C","LH","208 Palatino Bnd","4","3","1","2.0","2","2022","0.18590","3,417","$718,397","$210.24","$209.63","$716,320","02/20/2024","371","371"
"1","2840657","C","LH","101 Peacevine Ln","4","3","1","3.0","2","2022","0.18860","3,448","$719,527","$208.68","$208.68","$719,527","02/27/2024","330","330"
"1","3610784","C","LH","770 Oak Ln","3","4","0","0.0","1","1996","5.00000","2,230","$720,000","$322.87","$322.87","$720,000","12/07/2023","72","71"
"1","8210416","C","LH","428 Palatino Bnd","4","3","1","2.0","2","2023","0.19680","3,361","$748,573","$222.72","$214.22","$720,000","11/22/2023","226","226"
"1","9255966","C","LH","144 Peacevine Ln","4","3","1","2.0","2","2022","0.18590","3,417","$819,683","$239.88","$210.71","$720,000","11/27/2023","270","270"
"1","3438081","C","LH","212 Palatino Bnd","4","3","1","3.0","2","2023","0.18770","3,448","$779,852","$226.18","$208.82","$720,000","11/29/2023","172","172"
"1","4778300","C","LH","124 Peacevine Ln","4","3","1","2.0","2","2022","0.18020","3,417","$749,871","$219.45","$212.17","$725,000","12/19/2023","285","285"
"1","1524073","C","LH","140 Peacevine Ln","4","3","1","2.0","2","2022","0.18480","3,499","$799,527","$228.50","$208.06","$728,000","11/27/2023","302","302"
"1","1659929","C","LH","221 Garden Gate Ln Ln","4","3","1","3.0","1","2016","0.37300","3,604","$730,000","$202.55","$202.55","$730,000","11/10/2023","14","107"
"1","4769737","C","LH","408 Palatino Bnd","4","3","1","4.0","2","2023","0.20660","3,499","$769,149","$219.82","$211.49","$740,000","02/26/2024","21","21"
"1","6085815","C","LH","432 Palatino Bnd","5","4","1","2.0","2","2023","0.19590","3,800","$834,936","$219.72","$194.74","$740,000","12/01/2023","218","218"
"1","6959732","C","LH","412 Palatino Bnd","5","4","1","2.0","2","2023","0.20240","3,800","$769,689","$202.55","$194.74","$740,000","02/08/2024","245","245"
"1","2537535","C","LH","552 Great Lawn Bnd","4","4","1","2.0","2","2023","0.18600","2,862","$795,000","$277.78","$259.26","$742,000","12/11/2023","81","81"
"1","5738181","C","LH","124 Plum Sassy","4","3","0","3.0","1","2022","1.00100","2,875","$799,000","$277.91","$259.13","$745,000","03/05/2024","602","602"
"1","4799621","C","LH","412 Hollister Dr","4","4","1","3.0","2","2024","0.20200","3,144","$745,659","$237.17","$237.17","$745,659","03/28/2024","0","0"
"1","8303372","C","LH","181 Shady Hill Loop","4","3","0","3.0","1","2023","1.00300","3,034","$749,697","$247.10","$247.10","$749,697","02/23/2024","26","187"
"1","6445905","C","LH","121 Shady Hill Loop","5","4","0","3.0","2","2023","1.00300","3,797","$799,900","$210.67","$197.52","$750,000","01/09/2024","16","215"
"1","5240539","C","LH","413 Palatino Bnd","5","4","0","3.0","2","2023","0.21200","3,298","$795,818","$241.30","$227.41","$750,000","12/22/2023","222","222"
"1","1823049","C","LH","112 Tambra Lea Ln","4","4","0","2.0","1","2024","1.09000","2,900","$812,700","$280.24","$258.62","$750,000","02/15/2024","254","254"
"1","7530357","C","LH","101 Stable Oaks","4","2","1","2.0","1","2007","2.00000","2,482","$795,000","$320.31","$308.22","$765,000","10/27/2023","131","131"
"1","2229123","C","LH","153 Hamilton Br","4","4","0","3.0","1.5","2023","1.85800","3,308","$769,000","$232.47","$237.30","$785,000","04/16/2024","128","128"
"1","8344736","C","LH","153 McNaughton Dr","3","3","1","3.0","1","2024","1.01600","3,085","$830,890","$269.33","$264.18","$815,000","03/15/2024","118","181"
"1","6186731","C","LH","261 Rosetta Loop","4","4","1","3.0","1","2022","0.36500","3,077","$867,000","$281.77","$267.47","$823,000","04/04/2024","667","667"
"1","3037214","C","LH","312 Chicoma Cv","4","4","1","3.0","1","2017","1.14800","3,456","$875,000","$253.18","$241.61","$835,000","12/22/2023","263","263"
"1","2694663","C","LH","1023 Telling Wind","4","3","1","3.0","1.5","2015","1.01000","3,438","$839,900","$244.30","$244.33","$840,000","04/17/2024","57","56"
"1","2561812","C","LH","113 Capalin Ct","4","3","0","3.0","1","2023","1.00000","3,474","$909,990","$261.94","$241.80","$840,000","01/29/2024","505","505"
"1","2788969","C","LH","225 Highland Oaks","3","2","1","2.0","1","2018","1.05000","2,485","$839,900","$337.99","$340.04","$845,000","12/27/2023","30","29"
"1","7801576","C","LH","508 Sierra Lisa Cv","4","3","0","3.0","1","2023","0.36150","3,217","$895,000","$278.21","$263.54","$847,800","03/28/2024","294","294"
"1","2265086","C","LH","193 Shady Hill Loop","5","4","0","3.0","2","2023","1.02100","3,949","$849,509","$215.12","$215.12","$849,509","02/16/2024","12","100"
"1","6141980","C","LH","213 Bold Sundown","4","3","0","3.0","1","2014","1.01000","3,061","$879,000","$287.16","$277.69","$850,000","11/07/2023","67","67"
"1","8584919","C","LH","404 Martindale Ave","4","3","0","3.0","1","2018","1.11300","2,775","$880,000","$317.12","$306.31","$850,000","12/12/2023","135","132"
"1","8598088","C","LH","101 Capalin Ct","4","3","0","3.0","1","2022","1.01300","3,540","$899,000","$253.95","$240.11","$850,000","11/20/2023","111","111"
"1","9601019","C","LH","157 McNaughton Dr","4","3","1","3.0","1","2023","1.00800","3,269","$914,710","$279.81","$260.23","$850,681","01/16/2024","50","97"
"1","6782896","C","LH","108 Tambra Lea Ln","5","4","1","3.0","1","2024","1.09000","3,552","$897,400","$252.65","$240.57","$854,500","02/26/2024","335","335"
"1","8034528","C","LH","508 Fawnhollow Ct","4","3","0","3.0","1","2021","1.00400","3,363","$879,900","$261.64","$255.69","$859,900","01/12/2024","125","569"
"1","8753247","C","LH","469 Ocate Mesa Trl","4","3","1","3.0","1","2020","1.03000","3,694","$865,000","$234.16","$234.16","$865,000","04/03/2024","30","27"
"1","7494043","C","LH","513 Travita Rd","4","4","1","3.0","2","2022","0.23000","3,299","$923,937","$280.07","$262.26","$865,197","11/03/2023","277","277"
"1","3196200","C","LH","508 Bizzell Cv","4","4","0","3.0","1","2023","1.27170","3,106","$875,000","$281.71","$281.71","$875,000","03/20/2024","122","122"
"1","3288128","C","LH","219 Sadaba St","4","3","1","3.0","1","2022","0.08300","2,945","$799,990","$271.64","$302.21","$890,000","03/05/2024","636","636"
"1","9004805","C","LH","200 Spence Ln","4","4","0","3.0","1","2023","1.20930","3,106","$895,000","$288.15","$288.15","$895,000","02/15/2024","217","214"
"1","9035223","C","LH","229 Rosetta Loop","3","3","1","3.0","1","2023","0.37850","3,382","$947,000","$280.01","$267.00","$903,000","01/24/2024","240","240"
"1","1246057","C","LH","516 Lodge Ct","4","3","0","3.0","1","2022","1.58000","3,363","$894,900","$266.10","$269.08","$904,900","11/14/2023","123","567"
"1","4171194","C","LH","232 Oak Hill Dr","3","3","1","2.0","1","2016","2.03000","2,829","$920,000","$325.20","$321.67","$910,000","04/12/2024","42","42"
"1","2382991","C","LH","124 Lantana Bud Trl","4","4","1","3.0","1.5","2023","2.01100","3,997","$1,075,000","$268.95","$228.17","$912,000","11/17/2023","102","114"
"1","5559382","C","LH","960 County Road 284","4","3","0","3.0","2","2020","13.95000","2,800","$975,000","$348.21","$331.25","$927,500","02/09/2024","40","37"
"1","7553718","C","LH","116 Capalin Ct","4","3","1","3.0","1","2023","1.00000","3,696","$959,990","$259.74","$252.98","$935,000","11/14/2023","407","407"
"1","4497566","C","LH","109 Brave Company","4","4","0","3.0","1","2019","1.00700","3,151","$980,000","$311.01","$301.49","$950,000","11/16/2023","50","50"
"1","4674592","C","LH","137 Arbolado Loop","4","4","1","2.0","1","2020","0.35180","3,302","$985,000","$298.30","$287.70","$950,000","11/09/2023","162","162"
"1","5791693","C","LH","105 Rickard Dr","5","5","0","3.0","2","2022","1.15600","4,183","$999,900","$239.04","$227.11","$950,000","03/28/2024","612","612"
"1","1432218","C","LH","601 Ocate Mesa Trl","4","3","1","3.0","1","2021","1.00000","3,562","$979,990","$275.12","$267.05","$951,230","02/20/2024","296","296"
"1","1498450","C","LH","109 Rickard Dr","4","4","1","3.0","1","2022","1.02600","3,653","$999,900","$273.72","$265.26","$969,000","03/20/2024","537","537"
"1","5676154","C","LH","316 Chicoma Cv","4","3","1","3.0","1","2017","1.14600","3,775","$1,010,000","$267.55","$256.95","$970,000","12/08/2023","41","41"
"1","3989229","C","LH","501 Wonderstruck","4","4","0","4.0","1","2023","1.00040","3,517","$989,000","$281.21","$275.80","$970,000","01/23/2024","104","104"
"1","4474537","C","LH","132 Tambra Lea Ln","5","4","1","2.0","2","2023","1.04700","3,415","$985,000","$288.43","$285.36","$974,500","11/03/2023","78","69"
"1","4029018","C","LH","521 Wonderstruck","5","4","1","3.0","1","2023","1.04900","3,744","$1,070,000","$285.79","$260.42","$975,000","03/22/2024","264","264"
"1","2936536","C","LH","200 Sadaba St","5","3","0","3.0","2","2021","0.33100","3,926","$1,150,000","$292.92","$260.57","$1,023,000","11/08/2023","175","175"
"1","6076112","C","LH","600 Umbrella Sky","4","3","1","3.0","1","2016","1.05400","3,450","$1,045,000","$302.90","$297.10","$1,025,000","11/17/2023","117","116"
"1","8288283","C","LH","240 Oak Hill Dr","5","3","1","2.0","1","2016","2.03000","3,340","$1,099,000","$329.04","$314.37","$1,050,000","11/16/2023","155","154"
"1","4518427","C","LH","509 Wonderstruck","4","3","1","3.0","1","2022","1.00100","4,080","$1,145,000","$280.64","$264.71","$1,080,000","12/06/2023","352","352"
"1","1100212","C","LH","136 Rancho Deluxe","4","4","1","3.0","1","2023","1.00990","3,639","$1,095,900","$301.15","$302.28","$1,100,000","11/13/2023","36","36"
"1","6766668","C","LH","385 Appaloosa Run","3","3","0","3.0","1","2004","8.44630","2,909","$1,175,000","$403.92","$378.14","$1,100,000","02/08/2024","139","138"
"1","7709485","C","LH","646 Wonderstruck","5","5","1","3.0","2","2023","1.58460","4,761","$1,249,900","$262.53","$231.88","$1,104,000","03/15/2024","87","87"
"1","5344821","C","LH","7000 Ranch Road 1869 Rnch","4","3","1","3.0","1","2014","10.10000","2,658","$1,175,000","$442.06","$427.01","$1,135,000","03/29/2024","43","127"
"1","9324974","C","LH","248 Wellborn Rd","5","4","1","3.0","2","2022","1.02700","5,186","$1,199,000","$231.20","$221.75","$1,150,000","12/14/2023","39","39"
"1","9673712","C","LH","240 Rosetta Loop","4","3","1","3.0","1","2023","0.32500","3,104","$1,160,472","$373.86","$373.86","$1,160,472","10/30/2023","0","0"
"1","1481635","C","LH","305 Esperanza Petal Pass","5","4","1","3.0","1.5","2022","2.01000","3,247","$1,179,000","$363.10","$361.87","$1,175,000","12/27/2023","137","137"
"1","2216707","C","LH","133 Quiet Oak Cv","5","3","1","3.0","2","2022","4.00000","4,594","$1,199,000","$260.99","$255.77","$1,175,000","12/29/2023","444","444"
"1","4395664","C","LH","220 Spence Ln","6","6","1","4.0","2","2023","1.05540","4,905","$1,219,900","$248.71","$241.59","$1,185,000","03/28/2024","281","281"
"1","2639809","C","LH","521 Sierra Lisa Cv","4","5","2","3.0","2","2023","0.70000","4,793","$1,224,253","$255.43","$251.82","$1,206,953","11/22/2023","0","0"
"1","8627040","C","LH","104 Junes Meadow","5","4","1","4.0","2","2021","1.09000","4,185","$1,250,000","$298.69","$291.52","$1,220,000","02/09/2024","110","110"
"1","9628159","C","LH","117 Nighthorse","5","5","1","4.0","2","2023","0.98730","5,090","$1,389,900","$273.06","$240.67","$1,225,000","04/08/2024","143","143"
"1","8874171","C","LH","137 Rancho Deluxe","5","5","1","5.0","1","2023","1.01900","4,546","$1,299,746","$285.91","$285.91","$1,299,746","10/31/2023","0","0"
"1","1226115","C","LH","315 County Road 205","4","2","0","17.0","1","2006","8.03000","2,519","$1,550,000","$615.32","$535.93","$1,350,000","12/15/2023","114","114"
"1","7183652","C","LH","1035 River Rnch","4","5","2","3.0","2","2021","14.10000","4,315","$1,899,000","$440.09","$417.15","$1,800,000","12/15/2023","65","64"
"1","6978725","C","WW","2910 County Road 236","2","2","0","0.0","1","2000","1.43000","2,023","$445,000","$219.97","$202.67","$410,000","11/17/2023","194","318"
"1","2839122","C","WW","151 Live Oak Trl","4","2","1","3.0","1","2002","10.00000","2,693","$1,078,700","$400.56","$386.19","$1,040,000","12/19/2023","37","27"
